gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2579221248	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39766693	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.7072	-118.285522	5.0						2020-03-07T12:00:06	7	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39766693		jesse_shou	2020-03-09T20:04:25	CC_BY_NC_4_0	jesse_shou	jesse_shou			2025-01-22T02:39:07.393Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576380070	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39212543	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.709952	-117.172377							2020-02-24T11:04	24	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39212543		Zoology123	2020-02-25T18:07:42	CC_BY_NC_4_0	Zoology123	Zoology123			2025-01-22T02:38:35.227Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576379102	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39223911	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.048326	-117.298483							2020-02-25T11:31	25	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39223911		Zoology123	2020-02-25T23:41:41	CC_BY_NC_4_0	Zoology123	Zoology123			2025-01-22T01:07:13.058Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576374124	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39223874	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.047949	-117.298241							2020-02-25T11:24	25	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39223874		Zoology123	2020-02-25T23:41:22	CC_BY_NC_4_0	Zoology123	Zoology123			2025-01-22T01:07:16.688Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576367132	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39223879	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.047949	-117.298241							2020-02-25T11:24	25	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39223879		Zoology123	2020-02-25T23:41:24	CC_BY_NC_4_0	Zoology123	Zoology123			2025-01-22T02:38:47.251Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576354271	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39327167	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.007831	-118.496365	50.0						2020-02-28T10:10:44	28	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39327167		LSchare (she/her)	2020-02-28T21:05:56	CC_BY_NC_4_0	LSchare (she/her)	LSchare (she/her)			2025-01-22T01:07:17.798Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576343339	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39326463	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.863937	-117.254875	5.0						2020-02-19T13:10:04	19	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39326463		alexissingh	2020-02-28T20:41:40	CC_BY_NC_4_0	alexissingh	alexissingh			2025-01-22T02:38:36.424Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576314688	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39514743	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.737854	-118.375643	27.0						2020-02-17T15:26:25	17	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39514743		Matthew Salkiewicz	2020-03-04T02:18:19	CC_BY_NC_4_0	Matthew Salkiewicz	Matthew Salkiewicz			2025-01-22T01:07:20.851Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576286469	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39243559	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.669436	-117.245386	48.0						2020-02-22T16:22:49Z	22	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39243559		Samantha Court	2020-02-26T15:46:15	CC_BY_NC_4_0	Samantha Court	Samantha Court			2025-01-22T02:37:01.167Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576273391	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39249725	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.669444	-117.245385	5.0						2020-02-20T11:27:35	20	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39249725		maddie_b	2020-02-26T19:05:06	CC_BY_NC_4_0	maddie_b	maddie_b			2025-01-22T01:07:17.241Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576271346	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39223897	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.047541	-117.298287							2020-02-25T11:28	25	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39223897		Zoology123	2020-02-25T23:41:34	CC_BY_NC_4_0	Zoology123	Zoology123			2025-01-22T01:07:23.782Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576261345	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39223902	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.048257	-117.298529							2020-02-25T11:30	25	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39223902		Zoology123	2020-02-25T23:41:37	CC_BY_NC_4_0	Zoology123	Zoology123			2025-01-22T02:38:35.353Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2576252218	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39223891	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.047492	-117.298332							2020-02-25T11:26	25	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39223891		Zoology123	2020-02-25T23:41:31	CC_BY_NC_4_0	Zoology123	Zoology123			2025-01-22T01:07:11.647Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574298046	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39112738	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.19431	-117.384642							2020-02-23T09:56	23	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39112738		Thomas Everest	2020-02-23T21:19:43	CC_BY_NC_4_0	Zoology123	Zoology123			2025-01-22T02:39:06.850Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574272997	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39067581	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.93234	-117.260469							2020-02-22T10:51:24Z	22	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39067581		jlreeves	2020-02-23T00:55:19	CC_BY_NC_4_0	jlreeves	jlreeves			2025-01-22T01:07:17.649Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574269190	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39136036	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.864665	-117.25433	147.0						2020-02-19T20:59	19	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39136036		alondracaracosa	2020-02-24T07:01:32	CC_BY_NC_4_0	alondracaracosa	alondracaracosa			2025-01-22T02:38:34.480Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574238129	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39132810	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.864047	-117.254867	7.0						2020-02-19T12:44:21	19	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39132810		veronica_l	2020-02-24T04:52:06	CC_BY_NC_4_0	veronica_l	veronica_l			2025-01-22T02:38:34.440Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574234669	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38853793	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.864087	-117.2548	12.0						2020-02-19T12:43:37	19	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	38853793		amyly1998	2020-02-19T20:43:51	CC_BY_NC_4_0	amyly1998	amyly1998			2025-01-22T01:07:15.412Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574174078	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39127569	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.08652	-117.312827	98.0						2020-02-23T16:36:24	23	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39127569		Zoology123	2020-02-24T02:11:19	CC_BY_NC_4_0	Zoology123	Zoology123			2025-01-22T01:07:17.811Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574147801	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38205041	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.962537	-122.021075							2020-02-01T11:39:07	1	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	38205041		Susan J. Hewitt	2020-02-02T03:18:51	CC_BY_NC_4_0	Merav Vonshak	Merav Vonshak			2025-01-22T02:38:26.868Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574076519	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37274482	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.744847	-118.411408							2019-12-23T12:14	23	12	2019	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	37274482		Graham Montgomery	2020-01-04T19:41:26	CC_BY_NC_4_0	Graham Montgomery	Graham Montgomery			2025-01-22T02:38:10.886Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574067269	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33194016	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.044867	-118.933283	4.0						2019-09-22T07:53:18	22	9	2019	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	33194016		Graham Montgomery	2019-09-22T14:54:02	CC_BY_NC_4_0	Graham Montgomery	Graham Montgomery			2025-01-22T02:37:27.090Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574024637	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38872822	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.51447	-121.947638	12.0						2020-02-19T14:56:39	19	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	38872822		terrydad2	2020-02-20T03:59:46	CC_BY_NC_4_0	terrydad2	terrydad2			2025-01-22T01:07:10.049Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2574008578	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38865429	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.864436	-117.254739	5.0						2020-02-19T14:05	19	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	38865429		Anthony Versaci	2020-02-20T00:36:26	CC_BY_NC_4_0	Anthony Versaci	Anthony Versaci			2025-01-22T01:07:14.790Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2573948205	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38738786	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.278637	-121.853195							2020-02-16T16:26:36	16	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	38738786		Ulysses M	2020-02-17T03:11:31	CC_BY_NC_4_0	Ulysses M	Ulysses M			2025-01-22T01:07:13.965Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2573946991	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39126592	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.052383	-118.963342							2020-02-23T13:32:10	23	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39126592		Alia Warden	2020-02-24T01:35:35	CC_BY_NC_4_0	Alia Warden	Alia Warden			2025-01-22T02:38:36.663Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2573940594	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38847190	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.013072	-118.820662	5.0						2020-02-19T11:27:12Z	19	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	38847190		alexaroehl	2020-02-19T19:27:19	CC_BY_NC_4_0	alexaroehl	alexaroehl			2025-01-22T01:07:14.692Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2573884968	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39126548	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.052353	-118.963097							2020-02-23T13:30:15	23	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39126548		Alia Warden	2020-02-24T01:34:08	CC_BY_NC_4_0	Alia Warden	Alia Warden			2025-01-22T02:38:42.357Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2573871146	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38717703	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.417042	-119.589303	32.0						2020-02-16T09:19:19Z	16	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	38717703		bonnieandthebeasts	2020-02-16T18:22:41	CC_BY_NC_4_0	bonnieandthebeasts	bonnieandthebeasts			2025-01-22T02:38:31.278Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2573814204	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33666131	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.592457	-117.871998	6.0						2019-09-30T13:07:52	30	9	2019	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	33666131		Heather Fulton-Bennett	2020-01-17T19:28:07	CC_BY_NC_4_0	Paula	Paula			2025-01-22T02:37:24.587Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2573807654	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5667366	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.740592	-118.403756							2017-03-26T07:10	26	3	2017	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	5667366		Heather Fulton-Bennett	2017-07-11T17:57:40	CC_BY_NC_4_0	yaoshawn	yaoshawn			2025-01-22T02:27:15.337Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2563628925	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38056756	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.605056	-121.142357	6.0						2020-01-27T14:06:46Z	27	1	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	38056756		Alison Young	2020-01-28T22:45:24	CC_BY_NC_4_0	pak	pak			2025-01-22T03:45:01.398Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2563610058	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38003423	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.80772	-117.266288	36.0						2020-01-22T12:34:48	22	1	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	38003423		alexissingh	2020-01-26T22:09:33	CC_BY_NC_4_0	alexissingh	alexissingh			2025-01-22T01:07:04.686Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2563575737	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37910303	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.807548	-117.266982	1823.0						2020-01-22T12:49	22	1	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	37910303		abisanford	2020-01-24T15:23:02	CC_BY_NC_4_0	amyly1998	amyly1998			2025-01-22T02:36:37.422Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2563570101	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37898666	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.716637	-118.319978	4.0						2020-01-23T14:59:35	23	1	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	37898666		brookehenry	2020-01-23T23:01:20	CC_BY_NC_4_0	brookehenry	brookehenry			2025-01-22T02:38:19.824Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
